subject,subject_type,predicate,object,object_type,subject_cui,object_cui,subject_def,object_def,degree_subject,degree_object,key
umls:bagenema_bisacodyl_castile_soap_castor_oil,,rdf:type,umls:drug_delivery_device,,,,BAGENEMA/BISACODYL/CASTILE SOAP/CASTOR OIL is a combination of laxative and cleansing agents used to relieve constipation and promote bowel movements.,A drug delivery device is a tool designed to administer medications to the body in a controlled and targeted manner.,,,umls:bagenema_bisacodyl_castile_soap_castor_oil_rdf:type_umls:drug_delivery_device
umls:potassium,,rdf:type,umls:element_ion_or_isotope,,,,"An element with atomic symbol K, atomic number 19, and atomic weight 39.10.",An element ion or isotope is a variant of a chemical element differing in electric charge or neutron number.,,,umls:potassium_rdf:type_umls:element_ion_or_isotope
umls:protease,,rdf:type,umls:enzyme,,,,A protease is an enzyme that breaks down proteins by cleaving peptide bonds.,An enzyme is a protein that acts as a biological catalyst to speed up chemical reactions in living organisms.,,,umls:protease_rdf:type_umls:enzyme
umls:brans,,rdf:type,umls:food,,,,"Brans are the hard outer layers of cereal grains, rich in fiber and nutrients.",Food is any substance consumed to provide nutritional support for the body.,,,umls:brans_rdf:type_umls:food
umls:trichophyton_fungus,,rdf:type,umls:fungus,,,,"A genus of fungi in the phylum Ascomycota that includes those that cause tinea, athlete's foot, ringworm, and jock itch. Species in this genus are molds, characterized by the development of smooth-walled macro- and microconidia.","A kingdom of eukaryotic, heterotrophic organisms that live as saprobes or parasites, including mushrooms, yeasts, smuts, molds, etc. They reproduce either sexually or asexually, and have life cycles that range from simple to complex. Filamentous fungi refer to those that grow as multicellular colonies (mushrooms and molds).",,,umls:trichophyton_fungus_rdf:type_umls:fungus
umls:nicotine,,rdf:type,umls:hazardous_or_poisonous_substance,,,,"A plant alkaloid, found in the tobacco plant, and addictive central nervous system (CNS) stimulant that causes either ganglionic stimulation in low doses or ganglionic blockage in high doses. Nicotine acts as an agonist at the nicotinic cholinergic receptors in the autonomic ganglia, at neuromuscular junctions, and in the adrenal medulla and the brain. Nicotine's CNS-stimulating activities may be mediated through the release of several neurotransmitters, including acetylcholine, beta-endorphin, dopamine, norepinephrine, serotonin, and ACTH. As a result, peripheral vasoconstriction, tachycardia, and elevated blood pressure may be observed with nicotine intake. This agent may also stimulate the chemoreceptor trigger zone, thereby inducing nausea and vomiting.",A hazardous or poisonous substance is a material that can cause harm or injury to health or the environment.,,,umls:nicotine_rdf:type_umls:hazardous_or_poisonous_substance
umls:methyltestosterone,,rdf:type,umls:hormone,,,,"A methylated synthetic androgen receptor agonist with anabolic effects. Methyltestosterone, mimicking testosterone, binds to cytosolic androgen receptors, and the subsequent nuclear transfer of the ligand-receptor complex induces transcription initiation of androgen responsive genes. The gene products are responsible for normal growth and development of male sex organs and secondary sex characteristics. The agent also causes retention of nitrogen, sodium, potassium, phosphorus, as well as calcium.","<p>Hormones are your body's chemical messengers. They travel in your bloodstream to tissues or organs. They work slowly, over time, and affect many different processes, including:</p><ul> <li>Growth and development</li> <li>Metabolism - how your body gets energy from the foods you eat</li> <li> Sexual function</li> <li> Reproduction</li> <li> Mood</li> </ul> <p>Endocrine glands, which are special groups of cells, make hormones. The major endocrine glands are the pituitary, pineal, thymus, thyroid, adrenal glands, and pancreas. In addition, men produce hormones in their testes and women produce them in their ovaries. </p> <p>Hormones are powerful. It takes only a tiny amount to cause big changes in cells or even your whole body. That is why too much or too little of a certain hormone can be serious. Laboratory tests can measure the hormone levels in your blood, urine, or saliva. Your health care provider may perform these tests if you have symptoms of a <a href=""https://medlineplus.gov/endocrinediseases.html"">hormone disorder</a>. Home pregnancy tests are similar - they test for pregnancy hormones in your urine.</p>",,,umls:methyltestosterone_rdf:type_umls:hormone
umls:apricot_allergenic_extract,,rdf:type,umls:immunologic_factor,,,,Apricot allergenic extract is a substance derived from apricot used for diagnosing or treating apricot-related allergic reactions.,An immunologic factor is a substance or component that influences or regulates the immune system's response.,,,umls:apricot_allergenic_extract_rdf:type_umls:immunologic_factor
umls:inulin,,rdf:type,umls:indicator_reagent_or_diagnostic_aid,,,,"A naturally occurring, indigestible and non-absorbable oligosaccharide produced by certain plants with prebiotic and potential anticancer activity. Inulin stimulates the growth of beneficial bacteria in the colon, including Bifidobacteria and Lactobacilli, thereby modulating the composition of microflora. This creates an environment that protects against pathogens, toxins and carcinogens, which can cause inflammation and cancer. In addition, fermentation of inulin leads to an increase in short-chain fatty acids and lactic acid production, thereby reducing colonic pH, which may further control pathogenic bacteria growth and may contribute to inulin's cancer protective properties.","An indicator reagent or diagnostic aid is a substance used to detect, measure, or diagnose a specific condition or analyte.",,,umls:inulin_rdf:type_umls:indicator_reagent_or_diagnostic_aid
umls:sulfate_zinc,,rdf:type,umls:inorganic_chemical,,,,"A salt of the essential trace metal zinc. Zinc is involved in tissue repair and is an important constituent of some proteins, including those involved in taste and smell. Zinc sulfate supplementation may prevent radiation-induced aguesia. (NCI04)","An inorganic chemical is a compound that typically does not contain carbon-hydrogen bonds and includes minerals, metals, and salts.",,,umls:sulfate_zinc_rdf:type_umls:inorganic_chemical
umls:pad_antiseptic,,rdf:type,umls:medical_device,,,,"PAD, ANTISEPTIC is a pre-packaged antiseptic wipe used for cleaning and disinfecting skin or surfaces.","A medical device is any instrument, apparatus, or machine used to diagnose, prevent, or treat medical conditions.",,,umls:pad_antiseptic_rdf:type_umls:medical_device
umls:liposyn_iii,,rdf:type,umls:organic_chemical,,,,Liposyn III is an intravenous lipid emulsion used as a source of essential fatty acids and calories in parenteral nutrition.,"An organic chemical is a compound primarily composed of carbon and hydrogen atoms, often containing other elements such as oxygen, nitrogen, or sulfur.",,,umls:liposyn_iii_rdf:type_umls:organic_chemical
umls:dextromethorphan,,rdf:type,umls:pharmacologic_substance,,,,"d-isomer of the codeine analog of levorphanol; dextromethorphan shows high affinity binding to several regions of the brain, including the medullary cough center; this compound is an NMDA receptor antagonist (n-methyl-d-aspartate receptors) and acts as a noncompetitive channel blocker; it is one of the widely used antitussives, and is also used to study the involvement of glutamate receptors in neurotoxicity.","A pharmacologic substance is a chemical compound used to diagnose, treat, or prevent disease.",,,umls:dextromethorphan_rdf:type_umls:pharmacologic_substance
umls:human_papillomaviruses,,rdf:type,umls:virus,,,,A strain of papillomavirus that can infect the skin and mucous membranes of humans.,A virus is a microscopic infectious agent that can only replicate inside the living cells of a host organism.,,,umls:human_papillomaviruses_rdf:type_umls:virus
umls:e_vitamin,,rdf:type,umls:vitamin,,,,"A natural fat-soluble antioxidant with potential chemopreventive activity. Vitamin E ameliorates free-radical damage to biological membranes, protecting polyunsaturated fatty acids (PUFA) within membrane phospholipids and within circulating lipoproteins. Peroxyl radicals react 1000-fold faster with vitamin E than with PUFA. In the case of oxygen free radical-mediated tumorigenesis, vitamin E may be chemopreventive. Check for ""https://www.cancer.gov/about-cancer/treatment/clinical-trials/intervention/C942"" active clinical trials using this agent. (""http://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI%20Thesaurus&code=C942"" NCI Thesaurus)",A vitamin is an organic compound essential in small amounts for normal metabolism and health.,,,umls:e_vitamin_rdf:type_umls:vitamin
umls:sodium_ceftriaxone,,rdf:type,umls:antibiotic,,,,"The sodium salt form of ceftriaxone, a beta-lactam, third-generation cephalosporin antibiotic with bactericidal activity. Ceftriaxone binds to and inactivates penicillin-binding proteins (PBP) located on the inner membrane of the bacterial cell wall. PBPs participate in the terminal stages of assembling the bacterial cell wall, and in reshaping the cell wall during cell division. Inactivation of PBPs interferes with the cross-linkage of peptidoglycan chains necessary for bacterial cell wall strength and rigidity. This results in the weakening of the bacterial cell wall and causes cell lysis. Compared to the second and first generation cephalosporins, ceftriaxone is more active against gram-negative bacteria and less active against gram-positive bacteria. Ceftriaxone also crosses the blood-brain barrier and reaches therapeutic concentrations in the central nervous system (CNS). Check for ""https://www.cancer.gov/about-cancer/treatment/clinical-trials/intervention/C817"" active clinical trials using this agent. (""http://ncit.nci.nih.gov/ncitbrowser/ConceptReport.jsp?dictionary=NCI%20Thesaurus&code=C817"" NCI Thesaurus)",An antibiotic is a medicine that kills or inhibits the growth of bacteria to treat infections.,,,umls:sodium_ceftriaxone_rdf:type_umls:antibiotic
umls:lactobacillus,,rdf:type,umls:bacterium,,,,A genus of Gram-positive facultative anaerobic or microaerophilic bacteria in the phylum Firmicutes.,A bacterium is a single-celled microorganism that can exist independently or as a parasite.,,,umls:lactobacillus_rdf:type_umls:bacterium
umls:sucrose,,rdf:type,umls:biologically_active_substance,,,,"nonreducing disaccharide, composed of glucose and fructose linked via their anomeric carbons.",A biologically active substance is a compound that produces a physiological effect in living organisms.,,,umls:sucrose_rdf:type_umls:biologically_active_substance
